Year,WorldwideBox Office,DomesticBox Office,InternationalBox Office,category,name,winner,nomination count,Nomination ID,Movie ID
2018,431870523.0,215288866.0,216581657.0,COSTUME DESIGN (Color),"Jean Louis, Mary Ann Nyberg, Irene Sharaff",False,18,600,128
2018,431870523.0,215288866.0,216581657.0,MUSIC (Scoring of a Musical Picture),Ray Heindorf,False,18,601,128
2018,431870523.0,215288866.0,216581657.0,MUSIC (Song),Music by Harold Arlen; Lyrics by Ira Gershwin,False,18,602,128
2018,431870523.0,215288866.0,216581657.0,CINEMATOGRAPHY,Robert Surtees,False,18,603,128
2018,431870523.0,215288866.0,216581657.0,MUSIC (Original Song Score and Its Adaptation or Adaptation Score),Adaptation Score by Roger Kellaway,False,18,604,128
2018,431870523.0,215288866.0,216581657.0,MUSIC (Original Song),Music by Barbra Streisand; Lyrics by Paul Williams,True,18,605,128
2018,431870523.0,215288866.0,216581657.0,SOUND,"Robert Knudson, Dan Wallin, Robert Glass, Tom Overton",False,18,606,128
2018,431870523.0,215288866.0,216581657.0,ACTOR IN A LEADING ROLE,Bradley Cooper,False,18,607,128
2018,431870523.0,215288866.0,216581657.0,ACTOR IN A SUPPORTING ROLE,Sam Elliott,False,18,608,128
2018,431870523.0,215288866.0,216581657.0,ACTRESS IN A LEADING ROLE,Lady Gaga,False,18,609,128
2018,431870523.0,215288866.0,216581657.0,CINEMATOGRAPHY,Matthew Libatique,False,18,610,128
2018,431870523.0,215288866.0,216581657.0,MUSIC (Original Song),"Music and Lyric by Lady Gaga, Mark Ronson, Anthony Rossomando and Andrew Wyatt",True,18,611,128
2018,431870523.0,215288866.0,216581657.0,BEST PICTURE,"Bill Gerber, Bradley Cooper and Lynette Howell Taylor, Producers",False,18,612,128
2018,431870523.0,215288866.0,216581657.0,SOUND MIXING,"Tom Ozanich, Dean Zupancic, Jason Ruder and Steve Morrow",False,18,613,128
2018,431870523.0,215288866.0,216581657.0,WRITING (Adapted Screenplay),Screenplay by Eric Roth and Bradley Cooper & Will Fetters,False,18,614,128
1973,428214478.0,230347346.0,197867132.0,ACTOR IN A SUPPORTING ROLE,Jason Miller,False,10,616,129
1973,428214478.0,230347346.0,197867132.0,ACTRESS,Ellen Burstyn,False,10,617,129
1973,428214478.0,230347346.0,197867132.0,ACTRESS IN A SUPPORTING ROLE,Linda Blair,False,10,618,129
1973,428214478.0,230347346.0,197867132.0,ART DIRECTION,Art Direction:  Bill Malley;  Set Decoration:  Jerry Wunderlich,False,10,619,129
1973,428214478.0,230347346.0,197867132.0,CINEMATOGRAPHY,Owen Roizman,False,10,620,129
1973,428214478.0,230347346.0,197867132.0,DIRECTING,William Friedkin,False,10,621,129
1973,428214478.0,230347346.0,197867132.0,FILM EDITING,"Jordan Leondopoulos, Bud Smith, Evan Lottman, Norman Gay",False,10,622,129
1973,428214478.0,230347346.0,197867132.0,BEST PICTURE,"William Peter Blatty, Producer",False,10,623,129
1973,428214478.0,230347346.0,197867132.0,SOUND,"Robert Knudson, Chris Newman",True,10,624,129
1973,428214478.0,230347346.0,197867132.0,WRITING (Screenplay--based on material from another medium),William Peter Blatty,True,10,625,129
2000,427230516.0,233632142.0,193598374.0,ACTOR IN A LEADING ROLE,Tom Hanks,False,2,628,130
2000,427230516.0,233632142.0,193598374.0,SOUND,"Randy Thom, Tom Johnson, Dennis Sands, William B. Kaplan",False,2,629,130
1990,424208805.0,184208842.0,239999963.0,ACTOR IN A LEADING ROLE,Kevin Costner,False,12,630,131
1990,424208805.0,184208842.0,239999963.0,ACTOR IN A SUPPORTING ROLE,Graham Greene,False,12,631,131
1990,424208805.0,184208842.0,239999963.0,ACTRESS IN A SUPPORTING ROLE,Mary McDonnell,False,12,632,131
1990,424208805.0,184208842.0,239999963.0,ART DIRECTION,Art Direction:  Jeffrey Beecroft;  Set Decoration:  Lisa Dean,False,12,633,131
1990,424208805.0,184208842.0,239999963.0,CINEMATOGRAPHY,Dean Semler,True,12,634,131
1990,424208805.0,184208842.0,239999963.0,COSTUME DESIGN,Elsa Zamparelli,False,12,635,131
1990,424208805.0,184208842.0,239999963.0,DIRECTING,Kevin Costner,True,12,636,131
1990,424208805.0,184208842.0,239999963.0,FILM EDITING,Neil Travis,True,12,637,131
1990,424208805.0,184208842.0,239999963.0,MUSIC (Original Score),John Barry,True,12,638,131
1990,424208805.0,184208842.0,239999963.0,BEST PICTURE,"Jim Wilson and Kevin Costner, Producers",True,12,639,131
1990,424208805.0,184208842.0,239999963.0,SOUND,"Jeffrey Perkins, Bill W. Benton, Greg Watkins, Russell Williams II",True,12,640,131
1990,424208805.0,184208842.0,239999963.0,WRITING (Screenplay Based on Material from Another Medium),Michael Blake,True,12,641,131
1999,416385488.0,155385488.0,261000000.0,SOUND,"Leslie Shatz, Chris Carpenter, Rick Kline, Chris Munro",False,2,646,132
2017,409953905.0,80101125.0,329852780.0,SOUND,"Leslie Shatz, Chris Carpenter, Rick Kline, Chris Munro",False,2,647,133
1988,412800000.0,172825435.0,239974565.0,ACTOR IN A LEADING ROLE,Dustin Hoffman,True,8,650,134
1988,412800000.0,172825435.0,239974565.0,ART DIRECTION,Art Direction:  Ida Random;  Set Decoration:  Linda DeScenna,False,8,651,134
1988,412800000.0,172825435.0,239974565.0,CINEMATOGRAPHY,John Seale,False,8,652,134
1988,412800000.0,172825435.0,239974565.0,DIRECTING,Barry Levinson,True,8,653,134
1988,412800000.0,172825435.0,239974565.0,FILM EDITING,Stu Linder,False,8,654,134
1988,412800000.0,172825435.0,239974565.0,MUSIC (Original Score),Hans Zimmer,False,8,655,134
1988,412800000.0,172825435.0,239974565.0,BEST PICTURE,"Mark Johnson, Producer",True,8,656,134
1988,412800000.0,172825435.0,239974565.0,WRITING (Screenplay Written Directly for the Screen),"Screenplay by Ronald Bass, Barry Morrow;  Story by Barry Morrow",True,8,657,134
1989,411348924.0,251188924.0,160160000.0,ART DIRECTION,Art Direction:  Anton Furst;  Set Decoration:  Peter Young,True,1,658,135
2012,402448265.0,126477084.0,275971181.0,VISUAL EFFECTS,"Richard Stammers, Trevor Wood, Charley Henley and Martin Hill",False,1,665,136
2012,401021746.0,155136755.0,245884991.0,COSTUME DESIGN,Colleen Atwood,False,2,670,137
2012,401021746.0,155136755.0,245884991.0,VISUAL EFFECTS,"Cedric Nicolas-Troyan, Philip Brennan, Neil Corbould and Michael Dawson",False,2,671,137
2010,399866199.0,172062763.0,227803436.0,SOUND EDITING,Gwendolyn Yates Whittle and Addison Teague,False,1,672,138
2018,393151347.0,213767512.0,179383835.0,VISUAL EFFECTS,"Rob Bredow, Patrick Tubach, Neal Scanlan and Dominic Tuohy",False,1,675,139
2006,391081192.0,200120000.0,190961192.0,VISUAL EFFECTS,"Mark Stetson, Neil Corbould, Richard R. Hoover and Jon Thum",False,1,676,140
1939,390525192.0,198680470.0,191844722.0,ACTOR,Clark Gable,False,13,677,141
1939,390525192.0,198680470.0,191844722.0,ACTRESS,Vivien Leigh,True,13,678,141
1939,390525192.0,198680470.0,191844722.0,ACTRESS IN A SUPPORTING ROLE,Olivia de Havilland,False,13,679,141
1939,390525192.0,198680470.0,191844722.0,ACTRESS IN A SUPPORTING ROLE,Hattie McDaniel,True,13,680,141
1939,390525192.0,198680470.0,191844722.0,ART DIRECTION,Lyle Wheeler,True,13,681,141
1939,390525192.0,198680470.0,191844722.0,CINEMATOGRAPHY (Color),"Ernest Haller, Ray Rennahan",True,13,682,141
1939,390525192.0,198680470.0,191844722.0,DIRECTING,Victor Fleming,True,13,683,141
1939,390525192.0,198680470.0,191844722.0,FILM EDITING,"Hal C. Kern, James E. Newcom",True,13,684,141
1939,390525192.0,198680470.0,191844722.0,MUSIC (Original Score),Max Steiner,False,13,685,141
1939,390525192.0,198680470.0,191844722.0,OUTSTANDING PRODUCTION,Selznick International Pictures,True,13,686,141
1939,390525192.0,198680470.0,191844722.0,SOUND RECORDING,"Samuel Goldwyn Studio Sound Department, Thomas T. Moulton, Sound Director",False,13,687,141
1939,390525192.0,198680470.0,191844722.0,SPECIAL EFFECTS,"John R. Cosgrove, Fred Albin, Arthur Johns",False,13,688,141
